7264201,713756,14950262,13307834
7404322,618908,13356647,11117312
7352873,609842,12754047,11560486
7079953,949741,15659495,13174312
7460779,586462,13454397,14393709
7482064,485350,10287887,10188946
7585407,472257,9998856,11042462
7466947,562309,14240323,10595357
7330761,627720,12716791,12597235
7336371,714280,14567423,11171904
7136490,852978,14777913,12004251
7261889,740282,13818205,10742722
7571655,472296,10864466,10604161
7251779,812984,14809014,11386109
7134679,902231,14568689,11606423
7679850,358205,9427838,10579816
7206154,806321,13865334,13507499
7436571,449032,14084979,10387378
7235549,768731,14328865,12232749
7396170,578440,12001853,10964091
7602270,430923,10202380,10480646
7193284,753739,16103199,11550105
7649298,374254,9430397,9724392
7281028,759062,13719052,11492312
7468899,522393,13083243,10330235
7086637,874304,16748907,13608732
7356953,628136,13166657,12221126
7618748,420861,11331370,10213005
7108767,987584,15944111,12316734
7565356,516408,11978244,11007635
7273030,735229,14714531,13863276
7325934,743340,14748435,11312639
7259170,787999,15273190,16064013
7470606,545034,11873530,10661379
7486215,518056,12274183,11093475
7211755,798881,14683463,11242704
7266240,728737,14354199,12697703
7295186,758952,14469288,12292102
7480530,445389,18353147,12713660
7776792,237262,10720901,14460357
7182018,777751,12731722,10641545
7335263,601652,11110624,10568294
7478462,474027,11350331,10492026
7640750,386463,10242318,10954187
7365609,600502,25379890,23891292
7311552,664981,13068771,10606339
7382683,569209,12230443,10745111
7322229,671007,14596879,12095732
7541339,435144,22217898,26944578
7641561,354112,9046037,10596539
7520959,492352,12335785,12005479
7219013,827982,13274591,12057136
7301760,736196,13711496,10774592
7266514,850418,13316783,12674118
7625035,444300,9588865,9867468
7225991,822247,13075362,11011998
7515667,594360,11491134,10192370
7024048,1000944,14354583,11271719
7162816,814003,13048252,10852074
7110711,894771,17215936,11291420
7008777,1011329,14321850,11851273
7729091,369704,9359714,9772625
7154187,818234,15113140,12074883
7079820,862270,16862265,11112103
7161287,924771,16236405,13346523
7514339,533562,10436383,10118336
7635270,438895,10147567,10563177
7160333,779615,16339411,11150763
7175858,797292,19779232,13613659
7320975,718625,12403376,11846024
7407059,598074,13234244,14074127
7227442,756021,12818526,11650897
7553376,513278,10503582,10146179
7366833,587004,12906550,9981061
7146197,931081,14095387,11555610
7617225,422678,9803199,10527844
7346530,635691,12948102,12125314
7469145,477535,28048437,26020722
7747786,259203,14697777,16398314
7491743,471363,10452264,10806513
7005011,961438,15824602,11459663
7352637,661870,17602748,17859530
7314602,622303,11365659,10719540
7677986,408254,9606114,10595218
7279909,701677,12806163,11367292
7287500,698133,13815298,12877894
7249386,693909,12052872,10614786
7556541,472911,9968253,10642759
7224845,823504,20084995,14824957
7201629,852622,14281072,12692747
7567032,489234,10876450,10647874
7384668,617453,16811664,13682945
7133755,841402,13864291,13038622
7335532,596978,15532319,10573130
7138503,820086,17611688,13060527
7680752,395201,11306896,10062498
7307423,721142,13019342,10814289
7104008,892160,14477193,11812865
7168144,858971,15009347,12988692
7095708,899876,18285929,15287338
7610770,440864,10634329,10199379
7525579,501286,11728761,10319805
7260807,708508,14492106,11224397
7277530,766037,12924650,10809140
7664141,404037,9899499,10142157
7076203,962784,16056731,12912109
7599539,462865,14981019,10303960
7230347,805284,15649954,18400138
7348160,629017,12895350,10597278
