10803200,103014,88891518,40585191
10803200,103014,85816046,41610200
10803200,103014,86634685,40731950
10803200,103014,88095773,41715511
10803200,103014,87024807,41063189
10803200,103014,88339985,41013878
10803200,103014,86704339,40774015
10803200,103014,86054144,41683585
10803200,103014,88152044,40671183
10803200,103014,86677975,40418009
10803200,103014,87641903,41253057
10803200,103014,86473631,41140026
10803200,103014,86321971,40577437
10803200,103014,85885855,40847671
10803200,103014,85951762,39879830
10803200,103014,85986485,41879485
10803200,103014,85492193,41767088
10803200,103014,87147896,40591776
10803200,103014,86949928,40279578
10803200,103014,91930027,41367957
10803200,103014,87696149,41205141
10803200,103014,86089030,41232604
10803200,103014,87723676,40640780
10803200,103014,86100191,41054194
10803200,103014,86737722,43470449
10803200,103014,85906553,42711622
10803200,103014,252240615,83441836
10803200,103014,91165825,41394008
10803200,103014,87712078,40574422
10803200,103014,86163816,40193234
10803200,103014,86127957,40687496
10803200,103014,86422112,40425340
10803200,103014,86088268,41524831
10803200,103014,85969049,40226951
10803200,103014,86113815,42371455
10803200,103014,85974336,39985491
10803200,103014,87262135,41087953
10803200,103014,86427761,40782791
10803200,103014,85578243,40465828
10803200,103014,87325993,40574318
10803200,103014,85938034,40560059
10803200,103014,86137368,40309400
10803200,103014,92573059,40130952
10803200,103014,86039790,41050162
10803200,103014,85952971,41316774
10803200,103014,86787542,41860600
10803200,103014,85280145,40175841
10803200,103014,91156364,40364062
10803200,103014,86129837,40356052
10803200,103014,87710584,41137180
10803200,103014,86693656,39889186
10803200,103014,86438780,40017227
10803200,103014,85119961,40370160
10803200,103014,86626110,40415638
10803200,103014,88673458,40751256
10803200,103014,85942227,39907118
10803200,103014,86603984,42121891
10803200,103014,86390208,40884574
10803200,103014,86341382,40382854
10803200,103014,86079716,40028745
10803200,103014,85950251,40824778
10803200,103014,85894406,40223817
10803200,103014,86180154,40435019
10803200,103014,85574690,41122643
10803200,103014,85880157,40889412
10803200,103014,86174543,40366720
10803200,103014,87068671,41014204
10803200,103014,87655272,41503386
10803200,103014,86815605,40190470
10803200,103014,86985792,40428811
10803200,103014,88216794,41178636
10803200,103014,85372275,40551456
10803200,103014,87815324,40662249
10803200,103014,85984826,40450070
10803200,103014,86890260,40062766
10803200,103014,86139693,40801169
10803200,103014,86166974,40021282
10803200,103014,88326339,40344830
10803200,103014,87095630,40773315
10803200,103014,86185572,40068094
10803200,103014,85629189,40701705
10803200,103014,85772156,40280062
10803200,103014,91113557,40920042
10803200,103014,87478218,40285567
10803200,103014,86025736,40737982
10803200,103014,88573683,40212491
10803200,103014,88940586,41484334
10803200,103014,86911152,40430580
10803200,103014,86864939,40587287
10803200,103014,86273129,40407234
10803200,103014,86338596,40837520
10803200,103014,87106446,40963619
10803200,103014,85771020,40359147
10803200,103014,89097140,42305105
10803200,103014,85757667,40696448
10803200,103014,85682831,40469060
10803200,103014,85431173,40801571
10803200,103014,85899918,40366543
10803200,103014,86165509,40684367
10803200,103014,93455933,40502459
