10803200,151904,47127709,13940134
10803200,151870,40585771,15464034
10803200,151834,46743678,12818395
10803200,151857,52345090,15048113
10803200,151885,54685226,18669946
10803200,151866,45388773,17623817
10803200,151893,97042935,31019693
10803200,151868,43898600,13101874
10803200,151875,57253561,16720886
10803200,151833,43135393,16821876
10803200,151870,48619134,14671492
10803200,151897,72628770,21117668
10803200,151870,59228012,13943998
10803200,151890,56836548,16629985
10803200,151883,103757496,25624205
10803200,151873,56024232,19597635
10803200,151898,50852569,13748939
10803200,151888,40229289,12239425
10803200,151858,39212811,12615465
10803200,151872,43737271,12703329
10803200,151881,139816642,33095104
10803200,151869,64650836,23061505
10803200,151922,83557962,26693793
10803200,151867,45852305,14697859
10803200,151913,57833169,14125943
10803200,151844,44652841,14389538
10803200,151846,55517355,22025939
10803200,151895,76708925,25529579
10803200,151883,63577948,22637602
10803200,151876,63724436,15290679
10803200,151937,52145087,16741791
10803200,151879,120751020,40780825
10803200,151918,102606109,32196229
10803200,151871,46818033,13437081
10803200,151846,54365582,15906790
10803200,151844,42970967,18017238
10803200,151898,54033190,15728386
10803200,151847,44955718,17990969
10803200,151901,52314512,13648340
10803200,151901,47388768,17901400
10803200,151877,44493550,14235078
10803200,151898,73640812,37531153
10803200,151923,182795604,44693289
10803200,151855,89883254,23533804
10803200,151905,46913845,13740231
10803200,151881,50866896,16059471
10803200,151898,48609654,13951580
10803200,151856,56245718,15150984
10803200,151872,72085683,19847833
10803200,151884,50476746,17168272
10803200,151877,45593616,16202228
10803200,151918,56871072,17026905
10803200,151916,54945777,16117341
10803200,151909,50111893,13471012
10803200,151895,90039408,28588932
10803200,151882,54545239,13297948
10803200,151867,81953558,32640928
10803200,151898,47531777,16625409
10803200,151901,46317775,15341353
10803200,151859,44696763,14910966
10803200,151901,46192286,14849631
10803200,151869,46737765,12963561
10803200,151879,101085089,49297277
10803200,151867,94564731,36731132
10803200,151895,44059712,13220787
10803200,151925,49047642,15837728
10803200,151861,38064882,12312300
10803200,151888,51905833,13662637
10803200,151900,61748919,18011278
10803200,151888,39009649,11962834
10803200,151852,37336406,12203884
10803200,151839,45758981,14219637
10803200,151912,48143148,15537468
10803200,151898,52753952,22392390
10803200,151899,43015563,14837351
10803200,151862,44473076,13821279
10803200,151868,44690803,16852733
10803200,151901,47213849,15011148
10803200,151897,49944929,16042997
10803200,151879,43898165,13547388
10803200,151906,48286850,15581398
10803200,151903,54989430,17317761
10803200,151916,56604316,16613695
10803200,151868,52463450,17194790
10803200,151877,85527658,23432267
10803200,151890,107231097,26975007
10803200,151878,74330946,27454842
10803200,151869,50411973,13873464
10803200,151946,51563092,14118370
10803200,151875,61564432,14133646
10803200,151883,40734353,17416849
10803200,151895,44227669,13171693
10803200,151857,40761422,14145512
10803200,151842,116339737,23342371
10803200,151877,80513147,27627490
10803200,151884,55796429,17285438
10803200,151886,66574315,17566079
10803200,151869,48806730,13416601
10803200,151862,80734784,52462457
10803200,151858,42528785,13754528
