10803200,151795,36319726,12123139
10803200,151795,37523843,11908016
10803200,151795,40057899,12293537
10803200,151795,36405950,12275648
10803200,151795,36806934,14149203
10803200,151795,36974407,11972371
10803200,151795,38957384,12335093
10803200,151795,36789943,12631138
10803200,151795,36366835,12903038
10803200,151795,38678198,12126444
10803200,151795,36710511,11842238
10803200,151795,36629502,12579029
10803200,151795,35847124,12150508
10803200,151795,38058543,11939982
10803200,151795,36498710,12182436
10803200,151795,37211327,11844500
10803200,151795,35679403,12194126
10803200,151795,37604913,12223894
10803200,151795,36238435,12338354
10803200,151795,34600314,12505555
10803200,151795,54542660,20931236
10803200,151795,35177310,11755893
10803200,151795,34811035,12080445
10803200,151795,35507804,12484138
10803200,151795,35754996,16548908
10803200,151795,35203996,12118773
10803200,151795,35330821,12839831
10803200,151795,35298492,11701760
10803200,151795,75062571,27924840
10803200,151795,35618059,13372050
10803200,151795,38542240,13863367
10803200,151795,39214542,13495827
10803200,151795,34967144,12270778
10803200,151795,35078682,12532793
10803200,151795,35626573,11953777
10803200,151795,35317333,12079521
10803200,151795,35268664,12153958
10803200,151795,35893296,12154249
10803200,151795,35572729,11897954
10803200,151795,35552426,11806891
10803200,151795,35874023,11798358
10803200,151795,35495648,12783250
10803200,151795,35557640,12783689
10803200,151795,35638605,13162927
10803200,151795,36188556,11544593
10803200,151795,35804122,12286142
10803200,151795,35457689,11759903
10803200,151795,36104766,12139869
10803200,151795,35091517,11487850
10803200,151795,35579019,11438892
10803200,151795,35853744,11607612
10803200,151795,36158479,11554153
10803200,151795,35174554,11645993
10803200,151795,37733907,11897286
10803200,151795,36622992,12406535
10803200,151795,35690026,11561823
10803200,151795,39574423,17726990
10803200,151795,42314713,16918476
10803200,151795,54085276,16788744
10803200,151795,36517279,12911269
10803200,151795,34845307,11981084
10803200,151795,35528327,11720449
10803200,151795,41089263,16277312
10803200,151795,37196217,12426962
10803200,151795,35270740,11863315
10803200,151795,36036253,11931450
10803200,151795,44447204,13466171
10803200,151795,36893400,11551625
10803200,151795,37915025,11784453
10803200,151795,37927505,11798843
10803200,151795,37098852,12066049
10803200,151795,38480876,13578041
10803200,151795,39063192,11678947
10803200,151795,36888291,11996907
10803200,151795,36247872,12273857
10803200,151795,36743932,13360222
10803200,151795,39037482,12446151
10803200,151795,36615832,12378988
10803200,151795,37187638,13502410
10803200,151795,38573465,12354853
10803200,151795,36441117,12026691
10803200,151795,39032381,12292007
10803200,151795,36893516,13967157
10803200,151795,36417756,12081149
10803200,151795,35519341,12173044
10803200,151795,61226800,19697119
10803200,151795,35880603,11888097
10803200,151795,46907744,14099810
10803200,151795,56619954,21995799
10803200,151795,36246601,12535585
10803200,151795,35557022,11885690
10803200,151795,36366636,12219127
10803200,151795,37801587,12747462
10803200,151795,36994189,12504523
10803200,151795,35374077,11669883
10803200,151795,34517915,11830701
10803200,151795,38572285,12919379
10803200,151795,35543422,11996733
10803200,151795,47147426,17277531
10803200,151795,35320200,12150498
10803200,151795,35694158,12171888
10803200,151795,34998592,12265204
10803200,151795,35568061,11447446
10803200,151795,34902201,12142907
10803200,151795,35930797,12132017
10803200,151795,35548512,11982188
10803200,151795,35657593,12198375
10803200,151795,35523370,12554292
10803200,151795,35024992,11990845
10803200,151795,34989071,12024736
10803200,151795,35355104,11913381
10803200,151795,49316436,16732036
10803200,151795,35432473,11644314
10803200,151795,35554315,12035060
10803200,151795,34904623,12065102
10803200,151795,35165364,12151077
10803200,151795,35165497,11858369
10803200,151795,44009842,17724197
10803200,151795,37973105,13139737
10803200,151795,36937402,12117191
10803200,151795,36693524,12155362
10803200,151795,36291673,11851548
10803200,151795,37327056,12135579
10803200,151795,37357200,11913581
10803200,151795,37483000,13695636
10803200,151795,38317097,11926479
10803200,151795,36979539,12886311
10803200,151795,37068096,12451295
10803200,151795,37951406,12164681
10803200,151795,37186584,13183435
10803200,151795,38448550,11830250
10803200,151795,36760556,13612405
10803200,151795,36830423,11937930
10803200,151795,39619682,11935228
10803200,151795,36502357,12888342
10803200,151795,37880470,12239791
10803200,151795,37611737,11724491
10803200,151795,37241517,13643464
10803200,151795,37310081,12774456
10803200,151795,37052953,12469384
10803200,151795,38375630,12302540
