50000,1903,1908,1908,3582,1908,1906,3582,1909,1919,1905,3581,1907,1905,3584,1921,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1917,3590,1909,1909,3590,1909,1917,1909,3589,1909,1909,3590,1909,1909,3590,1909,1909,1913,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2298,1909,1909,1909,3595,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1918,1909,2699,1909,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1916,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,1920,3508,1909,1917,3589,1909,1909,3589,1909,1909,1909,3591,1909,1909,3599,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1909,1909,3588,1905,1903,3586,1906,1905,3595,1906,1904,1909,3585,1905,1904,1819,26556272,17885373
50000,1903,1908,1908,3582,1908,1906,3582,1918,1907,1905,3581,1907,1905,3584,1909,1917,3594,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3589,1909,1909,3590,1909,1913,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2303,1913,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,3589,1909,1916,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1921,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,2699,1909,1909,1921,3590,1909,1909,3595,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1913,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1914,1909,3508,1909,1909,3589,1909,1909,3589,1909,1909,1909,3591,1909,1909,3590,1909,1909,3590,1918,1909,1909,3590,1909,1909,3591,1909,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1919,1909,3588,1905,1903,3586,1906,1905,3595,1906,1904,1909,3585,1905,1904,1819,21610589,15538149
50000,1903,1908,1908,3582,1908,1906,3582,1909,1907,1905,3586,1907,1910,3584,1909,1909,3599,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1918,3590,1909,1909,1909,3594,1909,1909,3590,1909,1909,3590,1909,1909,1920,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2298,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1921,3590,1909,1909,3590,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,2724,1909,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1918,1909,1909,3590,1909,1913,3591,1909,1909,1913,3508,1909,1909,3589,1909,1909,3589,1909,1909,1909,3591,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1909,1909,3588,1905,1907,3586,1906,1905,3595,1906,1904,1909,3585,1905,1904,1819,21989117,15657312
50000,1903,1908,1908,3582,1908,1906,3582,1909,1907,1905,3581,1907,1909,3584,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3589,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2298,1909,1909,1913,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3600,1909,1909,1909,3590,1909,1909,3590,1909,1909,3589,1909,1909,1909,3599,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,2699,1909,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3589,1909,1918,3589,1916,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3594,1909,1909,3591,1909,1909,1909,3508,1909,1909,3589,1919,1909,3589,1909,1913,1909,3591,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1918,1909,3591,1909,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1909,1909,3588,1905,1903,3586,1918,1905,3599,1906,1904,1909,3585,1905,1904,1819,25433070,16635902
50000,1903,1908,1908,3582,1908,1906,3582,1909,1907,1905,3581,1907,1905,3584,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3589,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2298,1909,1918,1909,3590,1909,1913,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3598,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1918,1909,1909,3590,1909,1909,3590,1909,1909,2699,1909,1909,1909,3590,1909,1909,3591,1909,1909,1913,3590,1909,1918,3594,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1913,3591,1909,1909,1909,3508,1909,1909,3589,1909,1914,3589,1909,1909,1909,3591,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1909,1909,3588,1905,1903,3586,1910,1905,3595,1906,1904,1909,3585,1905,1908,1819,28396884,15125947
50000,1903,1908,1908,3582,1908,1906,3582,1914,1907,1905,3581,1907,1905,3584,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3589,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1921,1909,3591,1909,1909,1913,3590,1909,1909,3590,1909,1909,2298,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1914,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1918,1909,3590,1909,1909,3590,1909,1909,2699,1909,1909,1909,3590,1918,1909,3591,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,1909,3508,1909,1909,3589,1909,1909,3589,1913,1909,1917,3591,1909,1909,3590,1909,1909,3599,1909,1909,1909,3590,1909,1909,3591,1918,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1909,1909,3588,1905,1903,3586,1917,1905,3595,1906,1915,1909,3585,1905,1904,1819,19364138,16116525
50000,1903,1908,1908,3582,1912,1906,3582,1909,1915,1905,3581,1907,1905,3584,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3589,1909,1909,3590,1909,1909,3590,1917,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2298,1909,1909,1909,3590,1909,1909,3590,1913,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1920,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,2699,1909,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1913,1909,3590,1909,1909,3590,1909,1918,1909,3590,1909,1909,3591,1909,1909,1909,3508,1909,1909,3589,1909,1909,3589,1913,1909,1909,3591,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1909,1909,3588,1905,1903,3586,1906,1905,3595,1906,1904,1909,3585,1917,1904,1819,17483827,14052960
50000,1903,1908,1908,3582,1908,1915,3582,1909,1907,1905,3581,1907,1905,3584,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1914,1909,3590,1909,1909,1909,3589,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2298,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3601,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,2699,1909,1909,1918,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1913,1909,3590,1909,1909,3591,1909,1909,1909,3508,1909,1909,3589,1909,1909,3589,1909,1909,1909,3591,1909,1909,3590,1909,1909,3590,1909,1918,1909,3590,1909,1909,3591,1909,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1909,1909,3588,1905,1903,3586,1906,1905,3595,1906,1904,1909,3601,1905,1904,1819,27867379,16148471
50000,1903,1908,1908,3582,1908,1910,3582,1909,1907,1913,3581,1907,1905,3584,1909,1909,3590,1909,1909,1909,3590,1914,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3589,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2298,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1921,1920,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1913,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1918,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,2699,1909,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3589,1909,1909,3589,1909,1909,1909,3590,1909,1917,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,1909,3508,1909,1909,3589,1917,1909,3589,1909,1909,1909,3591,1909,1913,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,3098,1909,1909,1909,3589,1909,1909,3589,1909,1909,1909,3588,1905,1903,3586,1906,1905,3595,1906,1904,1909,3585,1905,1904,1819,22076062,14906569
50000,1903,1908,1908,3582,1908,1906,3582,1909,1907,1905,3581,1907,1905,3584,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1918,1909,3589,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,2298,1909,1909,1909,3590,1909,1909,3590,1909,1909,1918,3590,1909,1914,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3590,1909,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3590,1909,1909,3595,1909,1909,1913,3590,1909,1909,3589,1909,1909,3589,1918,1909,1909,3590,1909,1909,3590,1909,1909,2699,1909,1909,1917,3590,1909,1909,3591,1909,1909,1909,3590,1909,1909,3589,1913,1909,3589,1909,1909,1909,3590,1909,1909,3590,1909,1909,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,1909,3508,1909,1909,3589,1909,1909,3589,1909,1909,1909,3591,1909,1909,3590,1909,1919,3590,1909,1909,1909,3590,1909,1909,3591,1909,1909,3098,1909,1909,1918,3589,1909,1909,3589,1909,1909,1909,3588,1905,1903,3586,1906,1905,3595,1906,1904,1909,3585,1905,1904,1819,16976412,14143500
